type	by	post_id	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb
link	post_page_20446254070	20446254070_10155222594779071	https://www.facebook.com/20446254070/posts/10155222594779071	"Ever wondered how 7-Eleven got its name?"	https://external.xx.fbcdn.net/safe_image.php?d=AQCR_q6MuxaO_X9e&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a0627e37bcaa4ea20417795%2F4afbb1b605a50b3d875bdaac2e663ef18cb920f6_bd7a5bc60d1fbfaa3b197f0f872aa9d8b2bf46c7_facebook&cfs=1&_nc_hash=AQB7oNMg2KNVqoeG	https://external.xx.fbcdn.net/safe_image.php?d=AQAx_XHuuL6bG5iC&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a0627e37bcaa4ea20417795%2F4afbb1b605a50b3d875bdaac2e663ef18cb920f6_bd7a5bc60d1fbfaa3b197f0f872aa9d8b2bf46c7_facebook&_nc_hash=AQB4_nq4-G-4r1FU	http://read.bi/2yqm7FY	read.bi	2017-11-13T13:35:05+0000	1510580105	"2017-11-13 14:35:05"	33	1	35	3	39
link	post_page_20446254070	20446254070_10155222593669071	https://www.facebook.com/20446254070/posts/10155222593669071	"The devastating quake has killed at least 300 people."	https://external.xx.fbcdn.net/safe_image.php?d=AQA7js6-g_C9es58&w=130&h=130&url=http%3A%2F%2Fstatic3.businessinsider.com%2Fimage%2F5a09954a7101ad3bb001f0a8-1190-625%2Fthese-photos-show-the-devastation-from-the-earthquake-on-the-iran-iraq-border-that-has-killed-at-least-300-people.jpg&cfs=1&_nc_hash=AQA_GaMzox8QSSb9	https://external.xx.fbcdn.net/safe_image.php?d=AQBzW5BDzUrPicrn&url=http%3A%2F%2Fstatic3.businessinsider.com%2Fimage%2F5a09954a7101ad3bb001f0a8-1190-625%2Fthese-photos-show-the-devastation-from-the-earthquake-on-the-iran-iraq-border-that-has-killed-at-least-300-people.jpg&_nc_hash=AQBgNOdAxSO24Skt	http://read.bi/2yWzbY2	read.bi	2017-11-13T13:34:07+0000	1510580047	"2017-11-13 14:34:07"	19	3	53	15	71
link	post_page_20446254070	20446254070_10155222565809071	https://www.facebook.com/20446254070/posts/10155222565809071	"Vontaze Burfict s reputation didn t help here."	https://external.xx.fbcdn.net/safe_image.php?d=AQDTB11LfMa7zxN6&w=130&h=130&url=http%3A%2F%2Fstatic5.businessinsider.com%2Fimage%2F5a08abc43dbef430008b583f-1190-625%2Fcontroversial-bengals-defender-vontaze-burfict-ejected-for-making-contact-with-official-taunts-crowd-while-leaving-field.jpg&cfs=1&_nc_hash=AQAOlTztd9UzNQDT	https://external.xx.fbcdn.net/safe_image.php?d=AQD8DmdmsaUnlTd6&url=http%3A%2F%2Fstatic5.businessinsider.com%2Fimage%2F5a08abc43dbef430008b583f-1190-625%2Fcontroversial-bengals-defender-vontaze-burfict-ejected-for-making-contact-with-official-taunts-crowd-while-leaving-field.jpg&_nc_hash=AQAy2h103MC0dnCy	http://www.businessinsider.com/vontaze-burfict-ejected-contact-official-taunts-crowd-2017-11	businessinsider.com	2017-11-13T13:30:00+0000	1510579800	"2017-11-13 14:30:00"	9	3	11	1	15
link	post_page_20446254070	20446254070_10155222572939071	https://www.facebook.com/20446254070/posts/10155222572939071	"Spacey s career is crumbling."	https://external.xx.fbcdn.net/safe_image.php?d=AQC3FwC-qxm4vLec&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a0724c17bcaa45b5427efe7%2F6f267881bf961d4ad5c356f55a70f76324eb14cd_5f77e689203902d5759c1ae8481b0eb2aa493bf4_facebook&cfs=1&sx=307&sy=0&sw=595&sh=595&_nc_hash=AQAFGIWscpSqpagU	https://external.xx.fbcdn.net/safe_image.php?d=AQBdoXhYEvhtOxEr&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a0724c17bcaa45b5427efe7%2F6f267881bf961d4ad5c356f55a70f76324eb14cd_5f77e689203902d5759c1ae8481b0eb2aa493bf4_facebook&_nc_hash=AQD6oTD6azNCuEL_	http://read.bi/2zBW7sz	read.bi	2017-11-13T13:20:00+0000	1510579200	"2017-11-13 14:20:00"	152	80	210	7	297
link	post_page_20446254070	20446254070_10155222563244071	https://www.facebook.com/20446254070/posts/10155222563244071	"Critics said Sean Hannity went too easy on Roy Moore."	https://external.xx.fbcdn.net/safe_image.php?d=AQCmXXfojVwOdVoE&w=130&h=130&url=http%3A%2F%2Fstatic1.businessinsider.com%2Fimage%2F5a089a483dbef4b5748b5148-1190-625%2Fkeurig-and-other-companies-pull-ads-from-hannity-following-roy-moore-interview.jpg&cfs=1&_nc_hash=AQDAooPQhToJYfGz	https://external.xx.fbcdn.net/safe_image.php?d=AQBY7Fbi6RNxZEzu&url=http%3A%2F%2Fstatic1.businessinsider.com%2Fimage%2F5a089a483dbef4b5748b5148-1190-625%2Fkeurig-and-other-companies-pull-ads-from-hannity-following-roy-moore-interview.jpg&_nc_hash=AQChbjTVMCzA6sea	http://read.bi/2zvCN2F	read.bi	2017-11-13T13:13:34+0000	1510578814	"2017-11-13 14:13:34"	100	46	148	2	196
link	post_page_20446254070	20446254070_10155222545064071	https://www.facebook.com/20446254070/posts/10155222545064071	"Mobile could be the next big driver of growth for the company."	https://external.xx.fbcdn.net/safe_image.php?d=AQA9JALJgDnahvOV&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a0603ff9363921d257db5f1%2Fc32f8f36dd2918ba2bc5eabcd52e4b00d5315502_49e18f4f124753cfa6f00409d4407166b7bf41af_facebook&cfs=1&sx=256&sy=0&sw=768&sh=768&_nc_hash=AQBnfgItlLKZQ1GW	https://external.xx.fbcdn.net/safe_image.php?d=AQCMnIR-0fQvelvs&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a0603ff9363921d257db5f1%2Fc32f8f36dd2918ba2bc5eabcd52e4b00d5315502_49e18f4f124753cfa6f00409d4407166b7bf41af_facebook&_nc_hash=AQD3oHFT3D3oieU6	http://read.bi/2zuJmTb	read.bi	2017-11-13T13:01:05+0000	1510578065	"2017-11-13 14:01:05"	20	0	24	2	26
link	post_page_20446254070	20446254070_10155222505459071	https://www.facebook.com/20446254070/posts/10155222505459071	"GE hasn t done this since the financial crisis."	https://external.xx.fbcdn.net/safe_image.php?d=AQDR8NS4LKP46u8p&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a098bf193639259405118f2%2F0ce6f535a1b25c2d638c415c1317f1251733e6ff_28f2a95ed130ebf80bc1d17240f00a13adf3d4fb_facebook&cfs=1&sx=243&sy=0&sw=595&sh=595&_nc_hash=AQDzdip9HFxZjTVK	https://external.xx.fbcdn.net/safe_image.php?d=AQBXCxLbDJe3fDLD&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a098bf193639259405118f2%2F0ce6f535a1b25c2d638c415c1317f1251733e6ff_28f2a95ed130ebf80bc1d17240f00a13adf3d4fb_facebook&_nc_hash=AQDvRKBo6hJ0GedW	http://read.bi/2zyqClt	read.bi	2017-11-13T12:40:15+0000	1510576815	"2017-11-13 13:40:15"	51	18	67	13	98
link	post_page_20446254070	20446254070_10155222497259071	https://www.facebook.com/20446254070/posts/10155222497259071	"So what exactly is an em dash  anyway?"	https://external.xx.fbcdn.net/safe_image.php?d=AQBRtWrORsi28Ll8&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a05ba119363929804e256d5%2F65a153a13ec32a054d324dbe52211f2c457c3f0a_3abe3efb9e741bb8bd16a60b30744bd6de08a6cd_facebook&cfs=1&_nc_hash=AQC0gEmOEizMMiwA	https://external.xx.fbcdn.net/safe_image.php?d=AQDCKzHCvodr5069&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a05ba119363929804e256d5%2F65a153a13ec32a054d324dbe52211f2c457c3f0a_3abe3efb9e741bb8bd16a60b30744bd6de08a6cd_facebook&_nc_hash=AQB1UuzuTX2Yjw7a	http://read.bi/2Azo5Fq	read.bi	2017-11-13T12:35:00+0000	1510576500	"2017-11-13 13:35:00"	27	0	31	18	49
link	post_page_20446254070	20446254070_10155222450259071	https://www.facebook.com/20446254070/posts/10155222450259071	"We have a winner!"	https://external.xx.fbcdn.net/safe_image.php?d=AQD2aFwD8O0gFoq9&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a0605ae09df6a210a19932a%2Ffc93f1ed9f427b53c07114104481035517ff14c2_99918110a02c8b49e089dd60a1e0cfabae335226_facebook&cfs=1&_nc_hash=AQDAey5YKzHGC7yC	https://external.xx.fbcdn.net/safe_image.php?d=AQC8_OMUsdtaT6JP&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a0605ae09df6a210a19932a%2Ffc93f1ed9f427b53c07114104481035517ff14c2_99918110a02c8b49e089dd60a1e0cfabae335226_facebook&_nc_hash=AQB0JHaC7a94eVWT	http://read.bi/2i185EB	read.bi	2017-11-13T12:20:00+0000	1510575600	"2017-11-13 13:20:00"	180	36	222	14	272
link	post_page_20446254070	20446254070_10155222414339071	https://www.facebook.com/20446254070/posts/10155222414339071	"At first he stumbled  then he nailed it. Now the internet won t forget it."	https://external.xx.fbcdn.net/safe_image.php?d=AQASKRX6nmTaEPtH&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a0986d2c3453d046cf114b7%2Fc9aa28b0ffcfa3b87b7d3931ed25be020503372b_05b2d6759e7706578f17921f56ab93458d2b6150_facebook&cfs=1&sx=476&sy=0&sw=595&sh=595&_nc_hash=AQAP1ckEwWR2QDG-	https://external.xx.fbcdn.net/safe_image.php?d=AQBxSHploCo0vXao&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a0986d2c3453d046cf114b7%2Fc9aa28b0ffcfa3b87b7d3931ed25be020503372b_05b2d6759e7706578f17921f56ab93458d2b6150_facebook&_nc_hash=AQB_9qihJIPJa3t6	http://read.bi/2zTWnWT	read.bi	2017-11-13T12:00:19+0000	1510574419	"2017-11-13 13:00:19"	260	78	411	28	517
link	post_page_20446254070	20446254070_10155222391379071	https://www.facebook.com/20446254070/posts/10155222391379071	"Parenting: The art of winging it."	https://external.xx.fbcdn.net/safe_image.php?d=AQAnhiBjn14ONWGU&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a060be29363923a56686a78%2Fa955b72d3d53a9f631f4c22aa7cd5424eaf3bc62_e8222fcbda81e47f0b9738b0127e1ce2025f69c2_facebook&cfs=1&_nc_hash=AQAaoF2c_h_peqm-	https://external.xx.fbcdn.net/safe_image.php?d=AQAm01qWkJPv986p&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a060be29363923a56686a78%2Fa955b72d3d53a9f631f4c22aa7cd5424eaf3bc62_e8222fcbda81e47f0b9738b0127e1ce2025f69c2_facebook&_nc_hash=AQACI99n8QrAYtkN	http://read.bi/2zu4Yiu	read.bi	2017-11-13T11:40:00+0000	1510573200	"2017-11-13 12:40:00"	43	3	47	18	68
link	post_page_20446254070	20446254070_10155222384949071	https://www.facebook.com/20446254070/posts/10155222384949071	"They burn over 5 000 calories a day."	https://external.xx.fbcdn.net/safe_image.php?d=AQD2Jcd-ueHSXEgJ&w=130&h=130&url=http%3A%2F%2Fstatic2.businessinsider.com%2Fimage%2F56bbad9b8ceb95d42a431ec1-1190-625%2Fwe-asked-a-navy-seal-what-he-ate-during-training-and-his-answer-shocked-us.jpg&cfs=1&_nc_hash=AQCAm15QCqJNOsMd	https://external.xx.fbcdn.net/safe_image.php?d=AQBdF1Q38_J7NVko&url=http%3A%2F%2Fstatic2.businessinsider.com%2Fimage%2F56bbad9b8ceb95d42a431ec1-1190-625%2Fwe-asked-a-navy-seal-what-he-ate-during-training-and-his-answer-shocked-us.jpg&_nc_hash=AQBnkPHickpD7fro	http://read.bi/2mcpu1v	read.bi	2017-11-13T11:35:05+0000	1510572905	"2017-11-13 12:35:05"	115	6	120	9	135
link	post_page_20446254070	20446254070_10155222364804071	https://www.facebook.com/20446254070/posts/10155222364804071	"Alibaba is crushing it."	https://external.xx.fbcdn.net/safe_image.php?d=AQBZF2Kj4yKfym6A&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a0722b4c3453db919bd18a8%2F399a548b21b66a47ab959124f4a35bb5806f49c1_839865969c9403a9c6f4e8c8a858c953786a6fc7_facebook&cfs=1&sx=216&sy=0&sw=400&sh=400&_nc_hash=AQCMSHYYBmCX87A1	https://external.xx.fbcdn.net/safe_image.php?d=AQBfQtkv11mBKruR&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a0722b4c3453db919bd18a8%2F399a548b21b66a47ab959124f4a35bb5806f49c1_839865969c9403a9c6f4e8c8a858c953786a6fc7_facebook&_nc_hash=AQAOBfN1q-EyvNWO	http://read.bi/2zPJjSq	read.bi	2017-11-13T11:20:10+0000	1510572010	"2017-11-13 12:20:10"	266	8	297	57	362
link	post_page_20446254070	20446254070_10155222339929071	https://www.facebook.com/20446254070/posts/10155222339929071	"Living on a budget doesn t mean the end of having fun."	https://external.xx.fbcdn.net/safe_image.php?d=AQDZz1WNoxFOzXgV&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a060c4ef8594c8118686a79%2Fe71d72d6ca7109411e6b396c745ff77929eacc3f_8fe2f61728309428e92fdd89e68c7fdd71743276_facebook&cfs=1&_nc_hash=AQDo8JwgUGTADgUI	https://external.xx.fbcdn.net/safe_image.php?d=AQAavEYx_hjqjT6s&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a060c4ef8594c8118686a79%2Fe71d72d6ca7109411e6b396c745ff77929eacc3f_8fe2f61728309428e92fdd89e68c7fdd71743276_facebook&_nc_hash=AQDjEh0dgs7LAMcr	http://read.bi/2yQEyYt	read.bi	2017-11-13T11:00:00+0000	1510570800	"2017-11-13 12:00:00"	34	3	37	7	47
video	post_page_20446254070	20446254070_10155190402099071	https://www.facebook.com/20446254070/posts/10155190402099071	"Stop sacrificing your productivity."	https://scontent.xx.fbcdn.net/v/t15.0-10/s130x130/17584915_10154507658739071_6213005527530602496_n.jpg?oh=fe389c8a37ee4406b1d0126a09f1ec1b&oe=5A655498	https://scontent.xx.fbcdn.net/v/t15.0-10/s720x720/17584915_10154507658739071_6213005527530602496_n.jpg?oh=7d7524e3234520967074677e40dd3b27&oe=5A93836A	https://www.facebook.com/BusinessInsider.Careers/videos/10154535920474071/	facebook.com	2017-11-13T10:55:00+0000	1510570500	"2017-11-13 11:55:00"	97	9	103	0	112
video	post_page_20446254070	20446254070_10155222304149071	https://www.facebook.com/20446254070/posts/10155222304149071	"It s hard to believe that these are made entirely of paper."	https://scontent.xx.fbcdn.net/v/t15.0-10/p130x130/21370805_705289566345099_7995776581572231168_n.jpg?oh=f86fa7791d325bea21d2d688823e6d7e&oe=5A9FB9DF	https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/21370805_705289566345099_7995776581572231168_n.jpg?oh=542095a3720bde01e93f8d9a73fb9d14&oe=5A957465	https://www.facebook.com/TechInsiderUK/videos/705287639678625/	facebook.com	2017-11-13T10:50:00+0000	1510570200	"2017-11-13 11:50:00"	451	76	546	0	622
link	post_page_20446254070	20446254070_10155222308354071	https://www.facebook.com/20446254070/posts/10155222308354071	"Trump is ignoring human rights and Asia s leaders are loving it."	https://external.xx.fbcdn.net/safe_image.php?d=AQBihmsENDZ2UVTV&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a0972b0936392d01551581a%2F8271d89d3764001435d71a14c093d8eed7307b74_0a6cf46f8785410d4de2ec76f7ff1c7b7e2fd3df_facebook&cfs=1&sx=0&sy=0&sw=400&sh=400&_nc_hash=AQAUzvcsGqk9rqQC	https://external.xx.fbcdn.net/safe_image.php?d=AQA2ruLLqHawfVZV&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a0972b0936392d01551581a%2F8271d89d3764001435d71a14c093d8eed7307b74_0a6cf46f8785410d4de2ec76f7ff1c7b7e2fd3df_facebook&_nc_hash=AQBRhaYIBSDZUyBK	http://read.bi/2ACoZAV	read.bi	2017-11-13T10:40:03+0000	1510569603	"2017-11-13 11:40:03"	328	162	536	41	739
video	post_page_20446254070	20446254070_10155222241404071	https://www.facebook.com/20446254070/posts/10155222241404071	"Taste isn t the only sense you can use."	https://scontent.xx.fbcdn.net/v/t15.0-10/p130x130/22635506_2398849727007390_1456397077629108224_n.jpg?oh=bc665dd5cc88d3f8afb5aec38810d451&oe=5A9314C3	https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/22635506_2398849727007390_1456397077629108224_n.jpg?oh=2e98d88792a00e305fe8ae80059aed62&oe=5A982AE1	https://www.facebook.com/BusinessInsiderUK/videos/2398839680341728/	facebook.com	2017-11-13T10:40:00+0000	1510569600	"2017-11-13 11:40:00"	1652	243	1801	1	2045
link	post_page_20446254070	20446254070_10155222301029071	https://www.facebook.com/20446254070/posts/10155222301029071	"Pride and Prejudice is full of risk-management problems."	https://external.xx.fbcdn.net/safe_image.php?d=AQD1OhD5RZL8e1wu&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a05bd0209df6ac872e51df3%2F2e9bbf728ff42813197f962dd3458e4c2ee7cfec_20548e8f0c9649a8f8bd88b4785db7729264b560_facebook&cfs=1&sx=393&sy=0&sw=595&sh=595&_nc_hash=AQATyp1h1wDY4ju0	https://external.xx.fbcdn.net/safe_image.php?d=AQAP4Lj77FYvDzSt&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a05bd0209df6ac872e51df3%2F2e9bbf728ff42813197f962dd3458e4c2ee7cfec_20548e8f0c9649a8f8bd88b4785db7729264b560_facebook&_nc_hash=AQA5sen8S5_Me7Cw	http://read.bi/2Aqpe1e	read.bi	2017-11-13T10:35:07+0000	1510569307	"2017-11-13 11:35:07"	56	1	66	24	91
link	post_page_20446254070	20446254070_10155222275759071	https://www.facebook.com/20446254070/posts/10155222275759071	"It boils down to control and confrontation."	https://external.xx.fbcdn.net/safe_image.php?d=AQDl1nqLRfDaieX1&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a061024c3453ddc5dad68cb%2F0972c6804a52557acb134397d890cc58dfdb9ec2_6457195d2864f65388c0c9d8603db5f6977260cc_facebook&cfs=1&_nc_hash=AQCR_MgCxsWzYZg_	https://external.xx.fbcdn.net/safe_image.php?d=AQAdhXLRhe9qvLsP&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a061024c3453ddc5dad68cb%2F0972c6804a52557acb134397d890cc58dfdb9ec2_6457195d2864f65388c0c9d8603db5f6977260cc_facebook&_nc_hash=AQCG18XWjv43u5Ee	http://read.bi/2ztZPa0	read.bi	2017-11-13T10:20:05+0000	1510568405	"2017-11-13 11:20:05"	81	4	88	26	118
link	post_page_20446254070	20446254070_10155222250344071	https://www.facebook.com/20446254070/posts/10155222250344071	"Dash coin almost doubled in value."	https://external.xx.fbcdn.net/safe_image.php?d=AQAFgZ0KoNGHz4Zc&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a096d86c3453da935703c4a%2F916d66a3ca7bbc9529958e935f5b93864b2b138f_5aab782036f5427dc991050ac149783115b3aa0e_facebook&cfs=1&_nc_hash=AQAlyxjlEUnfITKy	https://external.xx.fbcdn.net/safe_image.php?d=AQAM6Pwor0GPK2de&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a096d86c3453da935703c4a%2F916d66a3ca7bbc9529958e935f5b93864b2b138f_5aab782036f5427dc991050ac149783115b3aa0e_facebook&_nc_hash=AQA2QU8NGFsKtOZ_	http://read.bi/2zTLkgd	read.bi	2017-11-13T10:02:20+0000	1510567340	"2017-11-13 11:02:20"	174	107	189	35	331
link	post_page_20446254070	20446254070_10155222244409071	https://www.facebook.com/20446254070/posts/10155222244409071	"It s going to look like a spaceship in true Tesla fashion."	https://external.xx.fbcdn.net/safe_image.php?d=AQBSVD6FS0M7Vd3Y&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a0721a9f8594c116727efe5%2Fa5420a4a6aac57febbd3e636d04bc261f99e7094_9b71e11f776bc4fcb262bf49090f9c577f7e8907_facebook&cfs=1&_nc_hash=AQCDGUmPVzbMr8VV	https://external.xx.fbcdn.net/safe_image.php?d=AQDE8beusiEBQ6nY&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a0721a9f8594c116727efe5%2Fa5420a4a6aac57febbd3e636d04bc261f99e7094_9b71e11f776bc4fcb262bf49090f9c577f7e8907_facebook&_nc_hash=AQB9WSy9PjeyoNey	http://read.bi/2mk1IAX	read.bi	2017-11-13T10:00:22+0000	1510567222	"2017-11-13 11:00:22"	149	5	163	10	178
link	post_page_20446254070	20446254070_10155222233534071	https://www.facebook.com/20446254070/posts/10155222233534071	"Imagine if Alexa could sift through all of those unnecessary emails for you."	https://external.xx.fbcdn.net/safe_image.php?d=AQDIijxuMMtHIRYS&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a060d37004df94555556170%2Fde56b1272ba63bb49988c686ac1350a098e59e78_1be4f0dbddd103b9b3b07a597015ada7f7072eaa_facebook&cfs=1&sx=331&sy=0&sw=531&sh=531&_nc_hash=AQBm3A01Pcf8jf_M	https://external.xx.fbcdn.net/safe_image.php?d=AQA3nFv5vSOfhKb1&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a060d37004df94555556170%2Fde56b1272ba63bb49988c686ac1350a098e59e78_1be4f0dbddd103b9b3b07a597015ada7f7072eaa_facebook&_nc_hash=AQBIVLJ8bIoIlyRu	http://read.bi/2mey3Zx	read.bi	2017-11-13T09:50:00+0000	1510566600	"2017-11-13 10:50:00"	16	1	23	3	27
video	post_page_20446254070	20446254070_10155222223374071	https://www.facebook.com/20446254070/posts/10155222223374071	"Inventions saving animals  lives."	https://scontent.xx.fbcdn.net/v/t15.0-10/p130x130/19551898_2317927045099659_7833125130690625536_n.jpg?oh=1670b14aea6064ba9d3fc6770239a296&oe=5A9D2D1E	https://scontent.xx.fbcdn.net/v/t15.0-10/p720x720/19551898_2317927045099659_7833125130690625536_n.jpg?oh=0294ac2535c5cdc1233c645aba2521bd&oe=5AA7683C	https://www.facebook.com/BusinessInsiderUK/videos/2317922951766735/	facebook.com	2017-11-13T09:42:13+0000	1510566133	"2017-11-13 10:42:13"	1141	225	1331	1	1557
link	post_page_20446254070	20446254070_10155222220779071	https://www.facebook.com/20446254070/posts/10155222220779071	"It s all about preparation."	https://external.xx.fbcdn.net/safe_image.php?d=AQCn9n25CsEGm6tC&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a07215d936392c00fbd18d0%2F9d20920685c5573ae7734fc28c4b67f6942071b2_4ebe29087e66e61eda6e2197e37642243ca45520_facebook&cfs=1&sx=106&sy=0&sw=595&sh=595&_nc_hash=AQB5nsLnTu0hPNZp	https://external.xx.fbcdn.net/safe_image.php?d=AQAsrwY-ks3B12uq&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a07215d936392c00fbd18d0%2F9d20920685c5573ae7734fc28c4b67f6942071b2_4ebe29087e66e61eda6e2197e37642243ca45520_facebook&_nc_hash=AQDxTdPAkT22uhVV	http://read.bi/2AAR37P	read.bi	2017-11-13T09:40:00+0000	1510566000	"2017-11-13 10:40:00"	30	2	35	4	41
link	post_page_20446254070	20446254070_10155222215639071	https://www.facebook.com/20446254070/posts/10155222215639071	"NASA has achieved so much with a small budget — imagine what they could do with more."	https://external.xx.fbcdn.net/safe_image.php?d=AQB-4oCSTB04KMCG&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a062700f8594ca54b41779a%2F4f89e9a044665bf5bb07859754015658fd46f5d3_8e5e74a191d9ac6c79bbda0021bfaa06d21440b9_facebook&cfs=1&_nc_hash=AQD06r8NSbHstnQx	https://external.xx.fbcdn.net/safe_image.php?d=AQCQRmS1_JEbgT-J&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a062700f8594ca54b41779a%2F4f89e9a044665bf5bb07859754015658fd46f5d3_8e5e74a191d9ac6c79bbda0021bfaa06d21440b9_facebook&_nc_hash=AQDAJmExPjzZXfLb	http://read.bi/2mdkvxx	read.bi	2017-11-13T09:35:01+0000	1510565701	"2017-11-13 10:35:01"	526	39	591	120	750
link	post_page_20446254070	20446254070_10155222208454071	https://www.facebook.com/20446254070/posts/10155222208454071	"Reid Hoffman and Peter Thiel aren t impressed by your MBA."	https://external.xx.fbcdn.net/safe_image.php?d=AQAtrGMl15d05YzC&w=130&h=130&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a060ff309df6a015496d7d5%2Fbe9065de6b95af15eaa0e5e2330ab73259b1c851_f91230b58415a910f9cda04dbc0acecf3a39bab2_facebook&cfs=1&sx=335&sy=0&sw=595&sh=595&_nc_hash=AQDBagySGfK99e-N	https://external.xx.fbcdn.net/safe_image.php?d=AQCk2bFLICEZbZ3i&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5a060ff309df6a015496d7d5%2Fbe9065de6b95af15eaa0e5e2330ab73259b1c851_f91230b58415a910f9cda04dbc0acecf3a39bab2_facebook&_nc_hash=AQCrZqt5YyqbsmTj	http://read.bi/2ArKPpZ	read.bi	2017-11-13T09:30:10+0000	1510565410	"2017-11-13 10:30:10"	76	4	84	35	123
